"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_MEAN","BILL_MEAN","PAY_AMT_MEAN","PAY_DIFF","default.payment.next.month"
50000,1,3,1,49,-0.8,20316,480,20316.8,1
360000,2,1,2,33,-1.2,1719,721.6,1720.2,0
30000,2,3,2,50,-0.4,817.6,594,818,1
90000,2,2,2,32,2.4,77493.2,2830,77490.8,0
200000,2,1,1,32,-1.4,0,0,1.4,0
100000,1,6,2,51,0.4,99115.4,3679.2,99115,0
300000,2,1,1,26,-0.6,2196.4,1232.8,2197,1
10000,1,3,1,30,1,10084,803,10083,0
400000,1,2,2,44,0,7562,649,7562,0
130000,2,3,1,34,1.8,128917.8,4186.4,128916,1
180000,1,2,2,50,-1,931.2,700,932.2,0
60000,2,1,2,46,0,22712.2,2000,22712.2,0
70000,2,3,1,46,0.8,13068.2,950,13067.4,1
20000,2,1,2,33,2.2,16190.2,480,16188,0
200000,2,1,2,35,0,87231.2,2416.2,87231.2,0
130000,2,2,1,30,0,16535,1600,16535,0
120000,1,2,1,38,1.8,104046.2,2466.2,104044.4,0
30000,2,3,1,54,1.2,25941.4,1440,25940.2,1
100000,1,1,2,39,-1,1320,1331.6,1321,0
270000,2,1,1,43,-2,3116.8,3146.2,3118.8,0
40000,2,3,1,55,5,2400,0,2395,1
210000,2,1,1,38,-1.4,9645.6,9283.2,9647,0
230000,2,3,1,44,-1,2915.4,2926,2916.4,0
50000,2,2,2,24,-1.6,535,0,536.6,1
250000,2,1,2,41,1.2,2659,2576.2,2657.8,0
120000,2,3,1,45,-2,0,0,2,0
160000,1,2,1,35,-1.6,2539.8,2424.8,2541.4,0
210000,1,2,1,29,-1,2880.2,4046.6,2881.2,0
310000,2,2,1,32,0,78344.4,3400,78344.4,0
50000,2,3,1,42,0,48135.8,5636,48135.8,1
360000,2,1,2,30,-2,546.4,764.4,548.4,0
50000,2,1,2,24,0,40080.8,1298.4,40080.8,0
500000,1,3,1,49,-0.4,28103.6,3383,28104,0
160000,2,2,1,38,-1,316,316,317,0
50000,2,3,2,63,1.6,49608.2,2320.2,49606.6,0
50000,1,3,2,38,0,34353,1123.6,34353,0
100000,2,1,2,47,-1.2,4594,0,4595.2,0
20000,1,2,2,30,1,18645.4,900,18644.4,1
170000,2,1,1,50,-2,2627.4,2158,2629.4,0
160000,2,1,2,36,1,745.8,716.4,744.8,1
400000,1,3,2,35,-1.4,13.4,240.2,14.8,0
340000,2,1,2,29,0,74026.4,2372.4,74026.4,0
90000,1,3,1,31,2.6,73562.4,5300,73559.8,1
280000,2,2,1,27,-2,1502.6,1549.2,1504.6,0
180000,2,2,1,40,-0.6,2984.8,1554,2985.4,0
500000,1,1,1,53,0,2860,3658.6,2860,0
360000,2,1,1,34,-2,6552.4,4772.4,6554.4,0
50000,1,1,2,23,0,9181.4,714.6,9181.4,0
500000,1,1,1,35,0.4,113763,4002.2,113762.6,0
100000,1,2,2,41,-1.6,156,0,157.6,0
20000,2,1,2,29,-1,857.8,967,858.8,1
80000,2,3,1,26,-0.2,51067.2,7058.2,51067.4,0
160000,2,1,1,38,-1,827,827,828,0
240000,1,2,1,39,-0.6,523.4,588.6,524,0
450000,1,3,1,36,-1.6,110,0,111.6,0
150000,1,2,1,37,0,29693.4,1627,29693.4,1
290000,2,2,1,36,0,111262.8,3022,111262.8,0
50000,2,2,2,22,-0.2,11844.4,5507.4,11844.6,0
80000,1,3,1,38,0,761,4312,761,0
50000,1,2,2,45,2.8,28945.6,1520,28942.8,1
50000,1,2,1,30,0,9562.6,899.8,9562.6,0
200000,2,3,1,40,0.4,39430.6,3006.4,39430.2,0
30000,2,3,1,22,0.8,28021,819.2,28020.2,0
80000,2,3,1,51,-2,4497.6,4638.6,4499.6,0
50000,2,1,1,50,0.6,47611.8,3755,47611.2,0
50000,1,2,1,31,0.8,45172,2000,45171.2,1
280000,2,2,2,38,0,87718,3566.6,87718,0
260000,2,2,1,48,-1.4,0,0,1.4,0
30000,2,2,2,22,0,12670.8,4745,12670.8,0
210000,2,1,1,28,-1.4,0,0,1.4,0
50000,2,2,1,31,0.4,47452.6,1760.2,47452.2,1
20000,2,2,1,29,0,10589.6,780,10589.6,0
310000,2,1,1,47,0.4,120343.2,6167.8,120342.8,0
100000,2,2,1,42,-1,456.8,667.6,457.8,0
100000,1,1,2,26,0,13186.8,4654,13186.8,0
20000,1,2,2,25,0.8,4972.4,2164.2,4971.6,1
240000,2,2,2,46,0,134730.6,5800.8,134730.6,0
30000,2,2,2,24,0,684.4,3495.4,684.4,0
230000,2,3,1,43,-2,1083,946.4,1085,0
110000,2,3,2,27,0.4,28652.6,5232.2,28652.2,1
80000,2,1,1,45,1,75166,2580,75165,1
200000,2,1,1,33,-1.4,0,0,1.4,0
80000,2,3,2,51,0,67444.4,2802.6,67444.4,0
170000,1,2,1,30,0,132922.8,5200,132922.8,0
120000,2,1,1,31,0,1850.6,893.8,1850.6,0
100000,2,1,1,45,-1,1044,1044,1045,1
210000,2,1,2,34,-1.2,60764,900.4,60765.2,0
300000,2,1,2,26,-1,2163,1392.4,2164,0
70000,2,2,2,49,-0.8,544.4,390,545.2,0
30000,2,2,2,40,-1.4,703.6,2730.6,705,0
30000,2,2,1,51,0,12455.2,774,12455.2,0
80000,2,2,1,30,0,69255.6,2652.8,69255.6,0
360000,2,1,1,28,0,130679.4,9190,130679.4,0
50000,1,2,1,46,0,38637.8,2600,38637.8,0
170000,1,5,1,35,0,81397.8,3786.6,81397.8,0
230000,2,2,1,40,-2,73.8,73.8,75.8,0
30000,1,2,2,26,2.4,12665,700,12662.6,1
120000,1,1,2,31,-1,1719.4,3423,1720.4,1
200000,1,1,2,38,-2,1686,2443,1688,1
60000,2,3,1,38,-0.2,17554.4,883.8,17554.6,0
50000,1,3,2,44,0,27501.6,1200,27501.6,0
150000,2,1,2,28,-1.2,1083,904.4,1084.2,0
320000,1,1,1,43,-0.2,22776.6,3000,22776.8,1
50000,1,3,2,31,0,28463.8,774.8,28463.8,0
90000,2,1,2,28,1.8,61414,3400,61412.2,1
140000,2,3,2,24,0,101535.2,4087.2,101535.2,0
500000,1,1,1,33,-0.6,3547.6,2343.8,3548.2,0
30000,1,2,2,24,0,1027.4,312,1027.4,0
80000,1,1,1,41,2,82983.2,2800,82981.2,1
320000,1,1,1,40,-0.6,1371.6,1378,1372.2,0
200000,2,2,2,36,2,78457.2,2500,78455.2,1
30000,1,2,1,54,0.6,9909.4,1377.4,9908.8,0
20000,1,2,2,33,-0.6,5332.8,1692.6,5333.4,0
130000,2,1,2,32,0,96551.4,4511.8,96551.4,0
190000,1,3,1,38,0,99745.8,4000,99745.8,0
470000,2,1,1,46,0.4,48443.2,4800,48442.8,0
50000,2,1,2,29,0.8,17468.4,1429.2,17467.6,0
250000,2,2,1,33,0,6186.6,1958,6186.6,0
60000,2,1,2,25,0,16295.6,920,16295.6,0
20000,1,2,1,61,2,13861.4,769.2,13859.4,1
50000,1,2,1,50,-0.8,7350,1000,7350.8,0
20000,1,2,1,45,0.8,23424,1743.8,23423.2,1
140000,1,1,2,27,0,10493.6,2560,10493.6,0
80000,2,2,1,53,0,33175.4,1369.6,33175.4,0
110000,2,2,1,29,0.4,107667.6,4430,107667.2,0
50000,2,5,2,21,0,5726.2,2200,5726.2,0
380000,1,1,1,52,-0.6,1507,1079.6,1507.6,0
300000,2,2,1,49,-0.6,3759.2,1401,3759.8,0
360000,1,1,1,29,0,33171.8,1295.6,33171.8,0
60000,2,2,2,23,0.8,29404.4,1353.2,29403.6,0
30000,1,2,2,29,-0.4,4960.4,2463.8,4960.8,0
120000,1,1,2,28,0.8,14996.6,1899.4,14995.8,0
50000,2,1,2,26,-1,5135,5955,5136,0
50000,2,2,2,23,-0.4,867.6,14.8,868,1
50000,2,2,2,23,0,42044.4,2485.2,42044.4,0
50000,2,2,1,39,-1,390,390,391,1
190000,1,2,1,37,0.6,36583,434,36582.4,0
310000,2,2,1,37,0,43804,1676.6,43804,0
110000,1,3,2,49,0,86067.4,6413.4,86067.4,0
160000,2,2,1,27,-0.2,55784.8,1357.8,55785,0
300000,1,1,2,29,-1,696,696,697,0
150000,2,2,2,28,0,82620.4,3488.2,82620.4,0
90000,1,6,1,57,-2,0,117,2,0
150000,1,1,2,28,0,4504.2,1200,4504.2,1
100000,2,2,1,34,-0.2,301.6,183.2,301.8,0
180000,2,1,2,26,-2,4937.8,4075.4,4939.8,0
270000,1,2,1,39,0,110172,7986,110172,0
60000,1,2,2,53,0,45350.2,2600,45350.2,0
120000,2,2,2,54,0,14938.6,1756.4,14938.6,0
50000,1,5,2,26,-1.4,0,0,1.4,0
30000,1,5,2,38,-1.2,5412,300,5413.2,0
50000,1,2,1,35,-0.2,35138.4,7539.8,35138.6,0
20000,2,2,1,50,0.2,685.8,529.8,685.6,1
240000,2,1,2,27,0.6,22361.6,4287.4,22361,0
30000,1,1,2,28,0.4,12348.4,981.6,12348,1
70000,2,3,1,45,0,61633,2123,61633,0
50000,2,3,1,25,0.4,33746,1702.6,33745.6,1
500000,2,1,2,28,0.8,93745.8,5430.2,93745,1
170000,1,1,1,41,0,44302,6021.6,44302,0
20000,2,3,2,22,-1,312,234,313,0
100000,2,2,2,27,0,89592.6,3764.2,89592.6,0
20000,1,1,2,23,1,18621.2,1034.4,18620.2,0
50000,1,1,1,41,0.6,30222.8,641.2,30222.2,1
20000,2,3,3,43,0.2,2325,2098.2,2324.8,0
190000,1,2,2,36,0,61903.8,2894.6,61903.8,0
20000,1,2,1,35,-0.8,2903.8,2062,2904.6,0
220000,1,1,2,31,0,80239,4000,80239,0
20000,2,2,2,34,-1,390,2672,391,0
140000,2,3,1,32,0,51278,3812,51278,0
20000,1,2,2,27,0,24350.4,1320,24350.4,0
210000,2,1,1,50,-1,108,90,109,1
220000,2,1,2,36,-1,5433.2,5430,5434.2,1
120000,2,1,1,38,-1,5016,4820,5017,1
50000,1,2,2,25,0.8,11273.4,1101.4,11272.6,1
230000,2,1,2,24,1,16908.4,890.8,16907.4,0
20000,1,3,2,23,-0.2,16392,2380,16392.2,0
210000,2,1,2,31,0,121920.2,5120.4,121920.2,0
10000,1,1,2,38,-0.6,3149.6,512,3150.2,0
100000,2,2,2,28,-1,1183,1072,1184,1
30000,1,2,2,23,0,28760.2,1395.2,28760.2,0
300000,1,1,1,40,-0.2,2844.4,0,2844.6,0
140000,1,1,2,29,0,64021.2,2900,64021.2,0
50000,1,2,3,35,0,24346.2,9486.2,24346.2,1
260000,1,1,2,33,-1.2,436,331.2,437.2,0
250000,1,2,1,52,1.2,33194.4,2600,33193.2,1
60000,2,3,1,44,0.4,30202.4,1425.6,30202,1
360000,2,2,2,25,-1,440.4,444,441.4,0
90000,2,2,1,41,-0.8,3836,0,3836.8,1
130000,1,1,2,54,-0.4,5756,2548.8,5756.4,0
120000,1,2,1,52,0,122930.6,5419.2,122930.6,1
160000,1,2,2,29,0,117702.4,4320.6,117702.4,0
500000,1,3,1,37,0,88093.8,6238,88093.8,0
130000,1,1,2,28,-1.2,7224,7132,7225.2,0
120000,1,2,1,51,0,112554.8,4585.8,112554.8,1
50000,1,2,2,35,0,25876.4,1039.8,25876.4,0
30000,1,2,3,27,-0.2,14954.8,7458.4,14955,0
50000,1,1,2,25,0,21250.4,1189,21250.4,0
80000,2,1,1,38,0,896.6,708,896.6,1
230000,2,1,2,27,-0.6,5881.2,3475,5881.8,0
50000,1,1,1,41,0,37593.6,1360.2,37593.6,0
170000,1,1,2,30,-2,740,740,742,1
450000,2,2,2,32,0,16401.2,2618.6,16401.2,0
350000,2,1,2,36,-0.8,6304.8,7052.6,6305.6,0
290000,2,2,2,26,1,20436,2443.2,20435,0
230000,2,1,2,34,-0.4,9953.8,2600,9954.2,0
140000,2,2,1,27,0,114900.4,4743.4,114900.4,1
30000,2,1,2,24,0,1788.2,706.6,1788.2,1
140000,2,1,2,26,0,120705.8,5212,120705.8,0
50000,1,2,1,46,0.4,21710.4,1493,21710,0
80000,2,2,1,22,-0.8,1791.8,1741.2,1792.6,0
120000,1,1,2,28,0,38714.6,2268,38714.6,0
70000,1,2,1,43,0,60817.8,1454.4,60817.8,0
190000,2,2,2,39,0.4,60445,2840,60444.6,1
60000,2,2,1,40,0,40271,2806.2,40271,0
20000,2,3,1,38,-0.4,9749.8,4651.2,9750.2,0
30000,2,3,2,50,-1.6,133,0,134.6,1
450000,1,1,1,41,-1.6,112,0,113.6,0
70000,2,1,1,38,0.8,68079.8,2740,68079,1
160000,2,2,1,38,-0.2,68434,6000,68434.2,0
140000,2,2,1,30,-1,2360.8,2244.2,2361.8,0
130000,2,1,2,26,0,9394.8,684.8,9394.8,1
70000,2,2,2,42,2,46246,1600,46244,1
10000,1,3,2,34,0,8666.6,837.2,8666.6,0
30000,2,2,2,54,0.4,28948,2500,28947.6,0
20000,1,1,2,42,-0.8,6772,800,6772.8,0
50000,1,3,2,29,2.6,1050,0,1047.4,1
20000,1,2,2,24,0.6,17718,1080,17717.4,1
110000,1,2,2,29,-1,6035.2,5257.8,6036.2,0
150000,2,1,2,40,-2,118,119.2,120,0
140000,2,2,1,30,0,16958.6,1600,16958.6,0
70000,2,3,1,47,0,67141.6,2402,67141.6,1
80000,1,4,2,28,0.6,61104.4,1263.4,61103.8,0
80000,1,1,2,32,-0.4,6804,1125,6804.4,0
50000,1,2,2,24,0.6,34860.4,2519.6,34859.8,0
100000,1,1,2,27,0,31660.2,7000,31660.2,0
130000,2,2,2,35,-0.8,783.6,200,784.4,0
400000,1,1,2,32,0,45944.4,6716,45944.4,0
500000,1,1,2,41,-0.6,8705.4,7112,8706,1
80000,2,1,2,26,0,19780.6,935.6,19780.6,0
210000,2,1,2,32,-1.8,6820,6568.6,6821.8,0
440000,2,1,2,28,0,60285.4,3400,60285.4,0
280000,1,1,2,27,0,23715.4,7245.6,23715.4,0
10000,1,2,1,50,5,2400,0,2395,1
210000,2,2,1,36,0,88713.4,3402.2,88713.4,0
100000,1,1,2,26,0.4,86057.4,3180,86057,0
210000,2,1,2,33,-1.2,1261.8,0,1263,1
150000,1,1,1,39,0,63239,2392.4,63239,0
100000,2,2,1,26,0.4,60198,2146.4,60197.6,1
300000,1,1,1,45,-1,3570,3044.4,3571,0
80000,1,2,1,46,0,56557,2042.2,56557,0
50000,1,2,2,22,0.6,32901.6,896.2,32901,0
200000,2,2,2,34,0,35753.4,3400,35753.4,0
380000,2,1,1,42,-1.2,4210.8,2872.6,4212,0
90000,2,3,2,25,0,50472.6,1781.6,50472.6,0
50000,1,1,2,27,2,6968.2,450,6966.2,1
30000,2,3,2,51,-1,989.4,839.4,990.4,0
300000,1,1,1,44,0,15901.6,638.4,15901.6,0
20000,1,3,1,57,-0.8,5125.4,2313.4,5126.2,1
50000,2,1,1,47,-1,779.6,857.6,780.6,0
70000,2,2,3,42,-0.2,46580.2,5547.4,46580.4,0
230000,2,1,1,34,0,107028,6200.2,107028,0
240000,1,1,1,49,-1.2,212.4,113.2,213.6,0
330000,1,1,2,32,0.2,1358,1263.2,1357.8,0
300000,1,1,1,38,0,57642,3342.2,57642,0
160000,2,1,1,40,-0.8,391.2,356,392,1
360000,1,1,1,36,0,34160.8,3800,34160.8,0
60000,2,2,3,49,0.8,50729,1983.4,50728.2,1
220000,2,1,2,50,-0.4,132811.6,4210.4,132812,0
10000,1,2,2,38,0,8687.2,670,8687.2,1
20000,2,2,3,47,1,18060.6,724.2,18059.6,0
50000,2,5,1,33,0.6,25491.2,6669.6,25490.6,1
220000,2,2,2,27,-0.8,965.8,671.8,966.6,1
140000,1,3,1,38,2,128218.2,7480,128216.2,1
80000,2,1,2,27,0.4,45336.8,2351.4,45336.4,0
70000,2,1,2,24,0,67478.4,2665.6,67478.4,0
10000,1,2,1,47,0,7985.6,1823.6,7985.6,0
280000,1,3,1,47,-1.4,3109.2,3331.4,3110.6,0
250000,2,2,1,29,0,89902,1938.4,89902,0
80000,2,2,1,45,1.4,34761,1079.6,34759.6,1
50000,1,2,2,26,0,32934.8,1364.8,32934.8,0
20000,1,3,2,23,-0.6,4586.4,2690.8,4587,0
50000,2,2,2,23,0,15954.2,4217.8,15954.2,1
160000,2,2,1,47,-1.4,0,0,1.4,1
20000,1,2,2,24,3.2,1650,0,1646.8,1
80000,2,3,1,25,-0.4,1531.6,1720.8,1532,0
20000,1,3,1,25,0,15528.8,1022,15528.8,0
30000,2,2,1,37,0.8,29179.4,2130,29178.6,0
170000,1,1,2,32,0.2,71162.2,4545.8,71162,0
50000,1,3,3,58,0,35386.6,1090.8,35386.6,0
20000,1,2,1,27,1,14298,2780,14297,0
60000,1,2,1,41,0,46324.4,4946.2,46324.4,0
160000,1,3,1,42,-0.8,225.6,487.2,226.4,0
370000,1,2,1,34,-0.8,10864.6,8196.8,10865.4,0
50000,2,1,2,22,-0.2,27390.2,1600,27390.4,1
140000,2,1,1,36,0,76425.6,3200,76425.6,0
210000,2,2,1,50,-1,390,342,391,1
300000,2,1,1,56,-1.4,0,0,1.4,1
60000,2,2,2,23,0,40684,1420,40684,1
80000,1,2,1,60,2,50368.8,1980,50366.8,1
50000,1,3,1,48,-0.2,49819.2,3200.2,49819.4,0
240000,2,2,1,44,0,16044.2,2237.2,16044.2,0
360000,2,1,2,27,-0.4,4807.8,2181,4808.2,0
140000,2,1,2,24,0,16922.2,1280.4,16922.2,0
20000,2,2,2,22,0.4,16266.6,2000,16266.2,0
140000,2,2,2,29,0,33092.8,1205.4,33092.8,0
440000,1,1,1,62,0.2,4335.4,1458.4,4335.2,0
330000,1,2,1,34,0,17902,910.4,17902,0
60000,1,1,2,26,0,31562.6,1442,31562.6,0
120000,2,2,2,23,0,24824.2,1277.6,24824.2,0
290000,2,2,2,34,-1,3128.4,2394.6,3129.4,0
20000,1,2,2,26,1.8,15275.8,681.4,15274,0
500000,2,2,1,64,-0.6,697.8,797.4,698.4,1
20000,1,2,2,25,2,520,200,518,0
150000,2,3,1,46,2,11847.2,550,11845.2,1
50000,2,1,2,27,0.8,2092.4,900,2091.6,1
150000,1,2,1,40,0,84206.4,4131.4,84206.4,0
390000,1,1,2,41,-1,4675.8,4874.8,4676.8,0
380000,1,1,2,33,0,82405.8,3260,82405.8,0
170000,2,2,1,26,0,33694,5183.4,33694,0
390000,1,1,1,36,-0.6,139.6,145,140.2,1
30000,2,2,2,28,2,21269.8,1080,21267.8,0
300000,2,2,1,48,-1.2,863.8,995.4,865,0
180000,2,1,2,25,-0.6,13544.2,6035.4,13544.8,0
230000,2,2,1,42,0.4,6912.8,1100,6912.4,0
30000,1,3,2,28,1.4,27547.8,1495.2,27546.4,1
20000,1,2,2,47,0.4,19790.6,1303.8,19790.2,1
100000,2,2,2,26,-1,2648.2,3022.2,2649.2,0
340000,1,2,1,43,-1.4,-15,0,-13.6,1
30000,2,2,2,22,0,27198.8,933.8,27198.8,0
440000,1,3,1,38,0.2,960,806,959.8,1
100000,1,2,1,46,-0.4,382,312,382.4,0
30000,2,3,2,28,-0.2,19646,981,19646.2,0
20000,1,2,2,43,0.6,19672.4,1027.4,19671.8,1
180000,1,2,2,34,0,126070.4,4499,126070.4,0
50000,2,2,2,34,-0.8,13045.4,5690,13046.2,0
210000,2,2,2,24,0,98837.8,3749.6,98837.8,0
200000,1,2,2,33,0,4084,860,4084,1
20000,1,2,2,46,-0.8,8010.2,330,8011,1
180000,2,1,1,33,-0.4,14703.2,4672.8,14703.6,0
90000,2,1,2,26,0.4,79072.4,2765,79072,1
130000,1,3,1,56,-0.8,379.2,292.8,380,1
100000,1,1,1,51,2,94068.2,4240,94066.2,1
450000,2,1,2,54,-1,5800.6,9286.6,5801.6,0
210000,1,2,1,42,0,92296.2,1989.8,92296.2,0
380000,2,2,2,28,0,75640.6,4813.6,75640.6,0
20000,2,2,1,39,1.2,18740,9319.2,18738.8,0
50000,2,1,2,27,0,41044.4,1446.8,41044.4,0
50000,2,1,2,24,-1,2067.2,3180.8,2068.2,1
160000,1,3,2,42,1.2,46987.2,1960,46986,0
450000,2,1,1,27,-0.6,1008.8,2101.2,1009.4,0
30000,1,3,1,47,2,22049.8,1365.8,22047.8,0
50000,1,3,2,26,1.2,44590.4,2260,44589.2,1
160000,1,3,2,35,0,40232.2,1721.6,40232.2,0
170000,1,1,2,31,-0.8,2411,2102.8,2411.8,0
20000,1,3,2,25,-0.6,1844.2,856.6,1844.8,0
50000,2,2,2,43,0.6,38800.4,1400,38799.8,0
280000,2,2,2,31,-2,5832.2,5402.2,5834.2,0
360000,2,1,2,31,-2,376.2,554.2,378.2,0
50000,1,3,2,22,0,24680.2,984.6,24680.2,0
20000,1,2,2,21,-0.2,18941.6,5884.8,18941.8,0
310000,2,2,1,34,0,42148.2,1724.2,42148.2,0
260000,2,3,2,33,-1.2,2778.4,3177.6,2779.6,0
80000,1,1,1,41,2.2,8634.2,500,8632,1
30000,1,3,2,42,0.6,13717.6,554.4,13717,1
340000,2,2,2,29,0,95758.2,4552,95758.2,0
260000,2,1,2,27,-0.6,11967.6,3984.6,11968.2,0
420000,2,2,1,40,0.4,33890,2580.2,33889.6,0
80000,2,1,1,54,1.2,14709.8,1148.2,14708.6,1
400000,1,1,1,36,0,36312.8,4978.6,36312.8,0
200000,1,2,2,39,0,32667.4,1702.6,32667.4,0
160000,1,2,1,52,0.2,636,450,635.8,0
70000,1,1,2,26,0,7740.8,780,7740.8,1
120000,2,1,2,29,-0.4,25228.6,1898,25229,0
30000,2,3,1,55,0,18729.8,764.6,18729.8,0
30000,2,1,2,23,0.4,16265,971.2,16264.6,1
50000,2,1,2,23,0,36044.6,1714.6,36044.6,0
210000,2,1,1,39,-1,3059.4,2950.6,3060.4,1
10000,1,3,2,24,2.2,5749.8,280,5747.6,1
250000,2,1,1,50,-1.4,7348,4074.4,7349.4,0
230000,2,2,1,31,0,4198.8,2543.2,4198.8,0
150000,1,1,2,26,-2,0,0,2,0
20000,2,1,2,22,1,14485,263.6,14484,1
150000,2,2,1,41,0,74687.6,2952,74687.6,0
20000,1,3,2,48,0.4,7345.6,654.6,7345.2,0
400000,2,1,2,30,-1,4179,4090.8,4180,0
20000,2,2,1,40,2.6,19774.2,1000,19771.6,0
440000,2,2,1,45,0.4,827,2443.4,826.6,1
20000,1,2,2,26,-1,834,654.2,835,0
320000,1,1,2,26,-1,316,316,317,0
300000,1,1,1,37,-1.2,8200,0,8201.2,0
50000,2,3,1,24,-0.2,15447.2,9426.2,15447.4,0
210000,1,1,2,27,0.8,116638.6,4930,116637.8,0
470000,1,1,1,33,-0.8,1971.8,1810.4,1972.6,0
300000,2,1,2,28,-2,0,0,2,0
30000,1,2,2,25,2.6,1050,0,1047.4,1
30000,2,1,1,37,0,8200.6,584.8,8200.6,0
200000,2,2,2,27,0,128061,4818.2,128061,0
50000,2,1,2,26,0,37207.6,887,37207.6,0
10000,1,2,2,32,0.6,8486.6,600,8486,1
390000,2,2,2,28,0,107029.8,6200,107029.8,0
50000,2,3,1,50,0,32645.4,1395,32645.4,0
50000,2,2,1,25,0,19935.2,2140,19935.2,1
30000,2,3,2,31,-1,3669.6,2713.6,3670.6,0
50000,2,1,2,31,3,29892.2,1953.8,29889.2,1
50000,2,1,2,33,-0.4,9431.6,5898.4,9432,0
50000,2,1,2,34,-1.4,60,60,61.4,0
140000,1,1,2,28,-1,3684.4,3783.6,3685.4,0
60000,2,2,2,24,0.6,57294.2,1731.6,57293.6,1
80000,1,1,2,39,1.2,66398,3000,66396.8,1
80000,1,1,2,26,0,47377,1785.4,47377,0
280000,1,2,2,28,0,103604.6,4208,103604.6,0
130000,1,2,2,29,0,110841.4,6060,110841.4,0
20000,1,3,1,52,-1,1128.4,624,1129.4,0
50000,1,2,2,31,0.4,33203,1140.8,33202.6,1
330000,2,1,2,28,1.2,201.4,100.8,200.2,0
150000,2,3,2,40,-0.6,20088.2,6957.6,20088.8,1
150000,2,2,2,26,0,99695.2,4300,99695.2,0
210000,1,2,3,27,0,83792.4,3506,83792.4,0
10000,1,2,3,28,0,7302.8,885.6,7302.8,1
300000,2,3,1,32,0,12534.4,1133.8,12534.4,0
140000,2,2,2,35,0,105964.8,5097.2,105964.8,0
50000,2,2,2,26,-1.4,0,0,1.4,0
140000,1,1,2,30,-1,912,740,913,0
50000,2,2,1,32,0,33334.4,1324.2,33334.4,0
500000,1,1,2,35,-0.2,7323.4,5069,7323.6,0
500000,2,3,1,36,0,56556.8,4474.6,56556.8,0
20000,1,2,2,38,-0.4,774.6,672.2,775,0
60000,1,2,1,37,2.8,25563,2200,25560.2,1
60000,1,2,1,37,0,38579.4,4000,38579.4,0
190000,2,2,2,35,0,112013.6,4080,112013.6,0
220000,1,1,1,48,0.6,1000,0,999.4,1
110000,2,2,2,28,2,88949.8,3560,88947.8,1
290000,1,2,1,33,-1,1248.2,1471.2,1249.2,0
50000,2,2,1,25,0.4,37976,1292,37975.6,0
110000,2,2,2,39,0,102990.6,3064,102990.6,0
230000,2,2,1,35,-2,2108.4,2342,2110.4,0
250000,2,1,1,42,-1.6,3248,0,3249.6,0
100000,1,1,2,26,0,11238,3500,11238,0
30000,2,1,2,23,0.8,29184.6,2205.2,29183.8,0
230000,1,1,1,47,-1.4,0,0,1.4,0
50000,1,2,1,29,0,40222.4,1720,40222.4,1
420000,1,1,2,33,-1,1263.8,1339.8,1264.8,0
30000,1,2,2,33,0,29227.6,1227.8,29227.6,0
20000,1,1,2,34,0.6,7268.8,1296,7268.2,1
90000,2,1,2,27,1.8,18159.8,811.6,18158,0
110000,1,3,1,45,0,43974.8,3860,43974.8,0
60000,2,2,2,26,0,55595.6,3020,55595.6,0
80000,1,1,2,35,-0.2,32208,4547.6,32208.2,0
50000,1,3,1,41,1,71261.4,3503.6,71260.4,0
180000,1,1,2,28,-1.2,76.6,633.6,77.8,0
110000,2,2,2,39,0,111233.4,4222,111233.4,0
120000,2,2,2,30,0,90459.8,3329.6,90459.8,0
360000,2,3,1,42,-1,10367.4,8747.8,10368.4,0
60000,1,2,1,56,0,26866.2,1186.6,26866.2,1
480000,1,2,1,40,0,68516.6,2460,68516.6,0
400000,2,2,2,25,0,108631.8,4767,108631.8,0
60000,2,2,2,24,2.2,47197.8,2300,47195.6,0
30000,2,1,2,27,-0.8,1549,400,1549.8,0
50000,2,2,2,23,0.4,12653.6,1079.2,12653.2,1
130000,2,1,2,27,0,71574.4,2864.8,71574.4,0
30000,2,2,1,49,0.8,25668.2,1583,25667.4,0
10000,1,2,1,35,0,9757,893,9757,0
230000,2,3,2,26,0,13943.4,709.6,13943.4,0
30000,2,1,2,27,1,28960.2,1200,28959.2,0
50000,1,3,1,52,1,8602.2,461.4,8601.2,0
360000,1,2,2,30,-0.2,400,200,400.2,0
10000,2,2,2,32,0,9304.4,1040,9304.4,0
80000,1,2,1,43,0,41946.6,2919.6,41946.6,0
100000,1,1,2,32,0,86895.4,2980,86895.4,0
20000,1,3,1,42,0.4,3426.2,3.2,3425.8,1
300000,1,2,1,38,-0.6,1005.8,796,1006.4,1
30000,2,2,2,44,-0.4,17364,9103.8,17364.4,0
160000,1,1,2,33,0.4,767.4,600,767,1
30000,2,2,2,25,0,10794.6,4262.8,10794.6,0
160000,2,1,2,31,-1,7466.8,7898.2,7467.8,0
100000,1,1,1,45,0,52352.4,1645.8,52352.4,0
260000,1,1,1,38,0.2,906.6,864,906.4,0
180000,2,3,2,25,0,97376.6,3481.6,97376.6,0
30000,1,2,3,44,0,11783.6,2779,11783.6,1
50000,1,2,2,26,0,19221,1240,19221,0
180000,2,2,1,43,-1,5867.6,4303,5868.6,0
20000,1,2,2,24,-0.2,10313.2,4593.4,10313.4,0
130000,1,2,2,31,0.2,36950.2,5790.2,36950,1
240000,1,1,1,36,-1.2,-77.8,449,-76.6,0
